bucket_start_local,stage,minute_count,minute_timeout_count,minute_avg_ms,overall_count,overall_timeout_count,overall_avg_ms,minute_max1_ms,minute_max1_session,minute_max1_sent_at,minute_max1_recv_at,minute_max2_ms,minute_max2_session,minute_max2_sent_at,minute_max2_recv_at,minute_max3_ms,minute_max3_session,minute_max3_sent_at,minute_max3_recv_at,overall_max1_ms,overall_max1_session,overall_max1_sent_at,overall_max1_recv_at,overall_max2_ms,overall_max2_session,overall_max2_sent_at,overall_max2_recv_at,overall_max3_ms,overall_max3_session,overall_max3_sent_at,overall_max3_recv_at
2026-04-07 15:19:00.000,echo-response,5518028,0,2.687,12980339,0,2.438,268.041,237,2026-04-07 15:19:22.436,2026-04-07 15:19:22.704,267.712,84,2026-04-07 15:19:22.436,2026-04-07 15:19:22.704,263.515,85,2026-04-07 15:19:22.446,2026-04-07 15:19:22.710,268.041,237,2026-04-07 15:19:22.436,2026-04-07 15:19:22.704,267.712,84,2026-04-07 15:19:22.436,2026-04-07 15:19:22.704,263.515,85,2026-04-07 15:19:22.446,2026-04-07 15:19:22.710
2026-04-07 15:19:00.000,room-change-list,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 15:19:00.000,room-change,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 15:20:00.000,login-response,0,0,0.000,250,0,5.854,,,,,,,,,,,,,32.041,171,2026-04-07 15:17:56.447,2026-04-07 15:17:56.479,26.738,219,2026-04-07 15:18:01.237,2026-04-07 15:18:01.264,13.786,15,2026-04-07 15:17:40.836,2026-04-07 15:17:40.850
2026-04-07 15:20:00.000,room-list,0,0,0.000,250,0,22.435,,,,,,,,,,,,,94.179,243,2026-04-07 15:18:03.639,2026-04-07 15:18:03.733,82.743,224,2026-04-07 15:18:01.743,2026-04-07 15:18:01.826,79.656,247,2026-04-07 15:18:04.043,2026-04-07 15:18:04.123
2026-04-07 15:20:00.000,room-enter,0,0,0.000,250,0,7.907,,,,,,,,,,,,,101.240,238,2026-04-07 15:18:03.207,2026-04-07 15:18:03.309,31.889,241,2026-04-07 15:18:03.494,2026-04-07 15:18:03.525,24.766,193,2026-04-07 15:17:58.673,2026-04-07 15:17:58.698
2026-04-07 15:20:00.000,echo-response,5499020,0,2.698,18479359,0,2.515,273.309,210,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,273.292,148,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,272.782,207,2026-04-07 15:20:54.472,2026-04-07 15:20:54.745,273.309,210,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,273.292,148,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,272.782,207,2026-04-07 15:20:54.472,2026-04-07 15:20:54.745
2026-04-07 15:20:00.000,room-change-list,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 15:20:00.000,room-change,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 15:21:00.000,login-response,0,0,0.000,250,0,5.854,,,,,,,,,,,,,32.041,171,2026-04-07 15:17:56.447,2026-04-07 15:17:56.479,26.738,219,2026-04-07 15:18:01.237,2026-04-07 15:18:01.264,13.786,15,2026-04-07 15:17:40.836,2026-04-07 15:17:40.850
2026-04-07 15:21:00.000,room-list,0,0,0.000,250,0,22.435,,,,,,,,,,,,,94.179,243,2026-04-07 15:18:03.639,2026-04-07 15:18:03.733,82.743,224,2026-04-07 15:18:01.743,2026-04-07 15:18:01.826,79.656,247,2026-04-07 15:18:04.043,2026-04-07 15:18:04.123
2026-04-07 15:21:00.000,room-enter,0,0,0.000,250,0,7.907,,,,,,,,,,,,,101.240,238,2026-04-07 15:18:03.207,2026-04-07 15:18:03.309,31.889,241,2026-04-07 15:18:03.494,2026-04-07 15:18:03.525,24.766,193,2026-04-07 15:17:58.673,2026-04-07 15:17:58.698
2026-04-07 15:21:00.000,echo-response,5537548,0,2.678,24016907,0,2.553,253.120,177,2026-04-07 15:21:36.681,2026-04-07 15:21:36.934,252.629,109,2026-04-07 15:21:36.681,2026-04-07 15:21:36.934,252.282,105,2026-04-07 15:21:36.682,2026-04-07 15:21:36.934,273.309,210,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,273.292,148,2026-04-07 15:20:22.280,2026-04-07 15:20:22.553,272.782,207,2026-04-07 15:20:54.472,2026-04-07 15:20:54.745
