bucket_start_local,stage,minute_count,minute_timeout_count,minute_avg_ms,overall_count,overall_timeout_count,overall_avg_ms,minute_max1_ms,minute_max1_session,minute_max1_sent_at,minute_max1_recv_at,minute_max2_ms,minute_max2_session,minute_max2_sent_at,minute_max2_recv_at,minute_max3_ms,minute_max3_session,minute_max3_sent_at,minute_max3_recv_at,overall_max1_ms,overall_max1_session,overall_max1_sent_at,overall_max1_recv_at,overall_max2_ms,overall_max2_session,overall_max2_sent_at,overall_max2_recv_at,overall_max3_ms,overall_max3_session,overall_max3_sent_at,overall_max3_recv_at
2026-04-07 19:25:00.000,login-response,0,0,0.000,250,0,13.375,,,,,,,,,,,,,55.736,147,2026-04-07 19:22:49.349,2026-04-07 19:22:49.404,44.336,129,2026-04-07 19:22:47.547,2026-04-07 19:22:47.591,43.789,221,2026-04-07 19:22:56.749,2026-04-07 19:22:56.793
2026-04-07 19:25:00.000,room-list,0,0,0.000,250,0,11.989,,,,,,,,,,,,,56.168,249,2026-04-07 19:22:59.599,2026-04-07 19:22:59.655,52.811,47,2026-04-07 19:22:39.352,2026-04-07 19:22:39.405,49.444,187,2026-04-07 19:22:53.357,2026-04-07 19:22:53.406
2026-04-07 19:25:00.000,room-enter,0,0,0.000,250,0,14.624,,,,,,,,,,,,,72.726,69,2026-04-07 19:22:41.570,2026-04-07 19:22:41.643,63.036,210,2026-04-07 19:22:55.664,2026-04-07 19:22:55.727,60.874,66,2026-04-07 19:22:41.280,2026-04-07 19:22:41.341
2026-04-07 19:25:00.000,echo-response,3047401,0,4.886,10218174,0,4.682,45.242,73,2026-04-07 19:25:58.087,2026-04-07 19:25:58.132,45.177,140,2026-04-07 19:25:58.087,2026-04-07 19:25:58.132,45.154,31,2026-04-07 19:25:58.087,2026-04-07 19:25:58.132,82.578,189,2026-04-07 19:22:54.045,2026-04-07 19:22:54.127,82.446,82,2026-04-07 19:22:54.045,2026-04-07 19:22:54.127,82.350,8,2026-04-07 19:22:54.045,2026-04-07 19:22:54.128
2026-04-07 19:25:00.000,room-change-list,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 19:25:00.000,room-change,0,0,0.000,0,0,0.000,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-07 19:26:00.000,login-response,0,0,0.000,250,0,13.375,,,,,,,,,,,,,55.736,147,2026-04-07 19:22:49.349,2026-04-07 19:22:49.404,44.336,129,2026-04-07 19:22:47.547,2026-04-07 19:22:47.591,43.789,221,2026-04-07 19:22:56.749,2026-04-07 19:22:56.793
2026-04-07 19:26:00.000,room-list,0,0,0.000,250,0,11.989,,,,,,,,,,,,,56.168,249,2026-04-07 19:22:59.599,2026-04-07 19:22:59.655,52.811,47,2026-04-07 19:22:39.352,2026-04-07 19:22:39.405,49.444,187,2026-04-07 19:22:53.357,2026-04-07 19:22:53.406
2026-04-07 19:26:00.000,room-enter,0,0,0.000,250,0,14.624,,,,,,,,,,,,,72.726,69,2026-04-07 19:22:41.570,2026-04-07 19:22:41.643,63.036,210,2026-04-07 19:22:55.664,2026-04-07 19:22:55.727,60.874,66,2026-04-07 19:22:41.280,2026-04-07 19:22:41.341
2026-04-07 19:26:00.000,echo-response,3038739,0,4.900,13256913,0,4.732,43.401,170,2026-04-07 19:26:43.053,2026-04-07 19:26:43.097,43.391,21,2026-04-07 19:26:43.053,2026-04-07 19:26:43.096,43.373,86,2026-04-07 19:26:43.053,2026-04-07 19:26:43.096,82.578,189,2026-04-07 19:22:54.045,2026-04-07 19:22:54.127,82.446,82,2026-04-07 19:22:54.045,2026-04-07 19:22:54.127,82.350,8,2026-04-07 19:22:54.045,2026-04-07 19:22:54.128
